siteid	size	segmentid	n	k	a	cost	max(date)	min(date)	days
789059	160x600	85	815339	126	0	38.11	2011-08-28	2011-03-01	180
736148	728x90	1183	815354	130	0	138.19	2012-02-05	2011-03-01	341
792773	728x90	1235	815853	237	2	702.96	2011-06-16	2011-05-06	41
770358	728x90	1183	815955	296	5	327.97	2011-09-27	2011-03-02	209
797954	300x250	1183	815984	352	3	198.45	2012-02-05	2011-03-01	341
802009	160x600	65	816428	564	10	615.92	2012-01-19	2011-07-13	190
785544	160x600	82	819354	260	1	233.00	2011-09-25	2011-03-23	186
795235	160x600	78	821704	234	0	50.53	2011-09-01	2011-03-03	182
796979	120x600	1183	824293	691	3	995.60	2012-02-05	2011-04-27	284
786123	160x600	1183	824540	300	0	497.27	2012-02-05	2011-03-01	341
738204	180x150	1183	825307	241	8	281.93	2012-02-05	2011-03-04	338
740906	728x90	1183	826126	22	1	41.55	2012-02-05	2011-03-01	341
776082	300x250	1235	827802	47	0	259.96	2011-12-16	2011-03-03	288
259799	468x60	1	828324	542	4	844.33	2012-02-05	2011-03-05	337
778920	300x250	65	828643	40	2	399.30	2012-02-05	2011-03-01	341
790917	300x250	1183	831410	151	2	585.98	2012-02-05	2011-07-13	207
798790	728x90	1183	834464	72	0	47.18	2012-02-05	2011-03-05	337
795519	728x90	1183	836185	402	1	229.13	2012-02-04	2011-03-09	332
785544	160x600	81	836916	269	8	229.04	2011-09-27	2011-03-25	186
216403	468x60	1	837280	22	0	163.52	2012-02-05	2011-03-02	340
788694	300x250	79	838449	507	1	77.58	2012-02-05	2011-03-30	312
773873	300x250	1183	840458	91	5	362.79	2012-02-05	2011-03-01	341
798010	300x250	1183	842537	121	9	63.72	2012-02-05	2011-03-30	312
776515	160x600	1183	843586	347	8	253.95	2012-02-05	2011-03-01	341
795466	300x250	1183	843970	41	2	152.57	2012-02-05	2011-03-01	341
789516	300x250	1183	845896	823	5	1144.55	2012-02-05	2011-04-12	299
780444	160x600	1183	848154	241	5	361.48	2011-10-14	2011-03-01	227
756792	300x250	66	852270	204	1	257.44	2012-02-05	2011-04-10	301
768117	300x250	1183	852971	213	0	63.28	2012-02-05	2011-03-01	341
786577	728x90	87	852983	378	2	240.07	2011-09-21	2011-03-01	204
721569	300x250	81	856744	3418	15	954.56	2012-01-15	2011-07-13	186
788504	160x600	1183	856769	1084	3	211.51	2011-07-05	2011-03-01	126
818124	300x250	1183	861512	24	0	2.75	2012-02-05	2011-12-14	53
724607	728x90	1183	863625	1018	4	533.29	2012-02-05	2011-03-01	341
805761	300x250	1183	864339	229	18	143.50	2012-02-05	2011-07-13	207
803970	728x90	1183	865541	87	1	1036.49	2011-08-08	2011-07-03	36
792750	728x90	1183	868482	451	1	72.15	2012-02-05	2011-03-09	333
778657	728x90	82	870015	53	0	45.40	2011-09-20	2011-04-15	158
790585	728x90	1183	870332	156	4	267.16	2012-02-05	2011-03-01	341
808187	300x250	1183	871143	44	4	370.53	2012-02-05	2011-07-07	213
779061	300x250	1183	871690	64	1	309.33	2012-01-01	2011-03-01	306
702275	160x600	1183	874378	357	3	144.62	2012-01-01	2011-03-01	306
800699	728x90	1183	882117	304	8	647.59	2012-02-05	2011-03-24	318
806487	468x60	1183	883861	107	0	417.16	2011-09-26	2011-06-15	103
805763	728x90	1183	888212	192	3	1104.18	2012-02-05	2011-07-13	207
787498	728x90	1183	888494	150	0	648.74	2011-09-26	2011-03-01	209
807612	300x250	1183	889069	246	1	517.54	2011-09-20	2011-07-13	69
776865	160x600	1183	889767	215	1	236.07	2012-02-04	2011-03-01	340
804483	300x250	1183	889839	302	3	1010.03	2012-02-05	2011-07-13	207
799279	300x250	1183	890237	244	0	60.79	2012-01-26	2011-03-06	326
816279	728x90	1183	892019	43	0	3.69	2012-02-05	2011-11-09	88
754270	300x250	67	893857	218	0	117.66	2012-02-05	2011-03-01	341
789059	160x600	81	893893	323	3	266.02	2011-09-24	2011-03-01	207
790322	728x90	1183	893929	326	2	559.97	2012-02-05	2011-03-01	341
806460	300x250	87	902036	189	5	1195.34	2012-02-05	2011-07-13	207
790861	160x600	87	910250	681	2	232.40	2011-06-17	2011-03-01	108
768594	728x90	1183	911624	386	1	129.64	2012-01-01	2011-03-01	306
768031	728x90	1183	919478	189	0	302.48	2012-02-05	2011-03-01	341
821138	728x90	81	919808	58	2	9.14	2012-01-18	2012-01-05	13
787693	300x250	67	922369	357	4	102.31	2012-02-05	2011-05-18	263
781552	300x250	1183	924378	109	1	217.50	2012-02-04	2011-03-01	340
763775	160x600	65	925208	226	11	683.96	2012-02-05	2011-03-09	333
738982	728x90	68	925908	14	1	48.90	2012-01-26	2011-03-01	331
776587	728x90	1183	928722	470	6	731.75	2012-02-03	2011-03-01	339
753025	300x250	1	930438	927	8	907.16	2012-01-20	2011-03-09	317
799553	468x60	84	931097	92	5	95.22	2012-02-05	2011-04-24	287
799619	468x60	1183	939100	127	0	238.03	2012-02-05	2011-04-22	289
777928	728x90	1183	940350	210	1	219.57	2011-09-27	2011-03-09	202
788778	160x600	1183	944095	843	1	247.45	2012-02-05	2011-03-01	341
802092	160x600	69	944402	505	3	63.45	2011-10-25	2011-05-11	167
788779	300x250	1183	944614	203	3	198.81	2012-02-05	2011-03-01	341
792829	728x90	1183	944799	27	0	108.65	2012-02-05	2011-03-09	333
769841	728x90	1183	949856	119	9	608.62	2012-02-05	2011-03-01	341
777136	300x250	1183	952764	394	14	872.64	2012-02-05	2011-03-01	341
789109	160x600	78	954463	913	10	554.81	2011-08-31	2011-03-01	183
774545	300x250	1183	955345	263	1	423.39	2012-02-05	2011-03-01	341
808170	300x250	1183	958413	556	2	868.63	2011-09-06	2011-07-13	55
805768	160x600	1183	959264	653	11	1063.14	2012-02-05	2011-07-13	207
754291	728x90	65	959267	194	3	261.51	2012-02-05	2011-03-01	341
754289	728x90	67	960464	271	4	55.59	2011-09-23	2011-03-01	206
792995	300x250	1183	960969	274	2	1531.80	2012-02-05	2011-07-29	191
763079	728x90	65	961688	3571	4	1090.97	2012-02-05	2011-03-09	333
793415	728x90	1183	968654	566	9	1590.22	2012-02-05	2011-04-19	292
791297	728x90	1183	971662	402	10	1060.70	2012-02-05	2011-07-13	207
795270	728x90	1235	979093	95	5	255.44	2011-10-04	2011-04-14	173
788367	728x90	87	982083	332	4	549.11	2012-02-05	2011-03-10	332
783206	300x250	1183	995847	2806	28	285.49	2011-09-27	2011-03-01	210
798719	160x600	1183	995983	324	6	420.45	2011-09-27	2011-03-23	188
778817	468x60	1183	996930	236	1	127.67	2011-05-07	2011-03-01	67
783932	160x600	1183	1002780	481	2	201.17	2012-02-05	2011-03-01	341
769561	728x90	1183	1007311	283	6	632.49	2012-02-05	2011-03-09	333
749715	160x600	1183	1013011	326	3	890.95	2011-09-21	2011-03-14	191
754270	300x250	65	1016159	451	4	369.39	2012-02-05	2011-03-01	341
805201	728x90	1183	1019550	230	0	463.38	2012-02-05	2011-06-19	231
788695	728x90	79	1022880	461	0	118.93	2012-02-05	2011-03-31	311
793826	160x600	87	1027133	275	2	396.07	2012-02-05	2011-03-01	341
768874	728x90	1183	1027747	1	0	50.61	2011-11-04	2011-03-01	248
803014	728x90	1183	1031034	3037	3	274.57	2012-02-05	2011-07-13	207
216404	120x600	1	1031617	100	0	270.50	2012-02-05	2011-03-02	340
734865	728x90	84	1038242	106	0	159.16	2011-11-15	2011-03-01	259
784951	300x250	1183	1038380	521	0	896.49	2012-02-05	2011-05-17	264
763475	728x90	1	1046344	638	7	582.33	2012-02-05	2011-03-09	333
787692	300x250	1183	1047051	169	1	37.90	2012-02-05	2011-03-01	341
796965	468x60	1183	1047946	274	3	326.53	2012-02-05	2011-03-10	332
800009	728x90	1183	1052732	294	4	593.83	2012-02-05	2011-03-11	331
794038	300x250	81	1054930	14	0	193.27	2012-02-05	2011-03-01	341
714055	728x90	1236	1057594	62	1	10.42	2012-01-10	2011-11-11	60
782084	300x250	87	1063099	22	0	1113.81	2011-11-10	2011-03-09	246
797952	728x90	1183	1066315	763	0	219.95	2012-02-05	2011-03-01	341
705001	728x90	1183	1069186	433	15	882.81	2012-02-05	2011-03-09	333
785544	160x600	83	1070902	159	1	95.66	2011-08-30	2011-03-24	159
782736	300x250	81	1071130	191	3	1156.23	2012-02-05	2011-07-13	207
807978	300x250	1183	1073463	699	16	406.05	2011-09-16	2011-07-13	65
787474	728x90	68	1076966	15	0	53.25	2011-09-28	2011-03-31	181
795458	728x90	1183	1079404	10061	8	1818.52	2011-09-25	2011-03-03	206
775504	160x600	1183	1081031	526	4	480.00	2012-01-03	2011-03-01	308
765391	728x90	1183	1082801	145	3	203.02	2012-02-05	2011-03-01	341
754291	728x90	68	1082974	170	0	54.35	2012-02-05	2011-03-01	341
787475	728x90	69	1085829	2	0	52.51	2011-10-07	2011-03-08	213
804034	728x90	1183	1087938	282	15	788.40	2012-02-05	2011-06-21	229
800334	728x90	1183	1091447	695	24	933.57	2011-09-26	2011-03-19	191
790674	160x600	1183	1094015	611	11	896.31	2011-11-08	2011-03-09	244
769839	300x250	1183	1096728	246	12	800.18	2012-02-05	2011-03-09	333
754268	300x250	66	1102530	647	1	147.89	2011-08-16	2011-03-02	167
790038	728x90	1183	1103210	230	10	515.98	2011-09-26	2011-03-01	209
772402	300x250	1183	1104019	3927	9	456.82	2012-02-05	2011-03-01	341
796981	120x600	1183	1109187	294	1	458.29	2012-02-05	2011-03-13	329
784142	160x600	1183	1111118	554	6	1263.49	2012-02-05	2011-03-28	314
788451	728x90	87	1111259	89	4	428.60	2012-02-05	2011-03-01	341
743206	300x250	246	1111277	1230	6	1245.72	2011-09-27	2011-03-01	210
789063	300x250	82	1116566	36	0	115.43	2011-08-31	2011-03-03	181
777726	728x90	1183	1117033	697	12	617.75	2012-02-05	2011-03-09	333
804573	160x600	1183	1121898	82	0	35.27	2012-02-05	2011-05-17	264
760576	300x250	1	1128580	80	2	486.92	2012-02-04	2011-03-01	340
795237	728x90	81	1131537	80	0	77.20	2011-09-27	2011-03-10	201
735204	160x600	81	1132318	220	1	552.13	2011-09-08	2011-03-09	183
791913	160x600	1183	1133320	125	1	204.30	2012-02-05	2011-03-01	341
755098	728x90	1	1133415	20	0	51.32	2011-05-11	2011-03-01	71
794916	300x250	84	1137593	141	2	150.55	2012-02-05	2011-03-01	341
778655	300x250	82	1137773	57	0	72.72	2011-08-04	2011-03-01	156
795235	160x600	81	1138319	426	2	174.24	2011-09-27	2011-03-01	210
754270	300x250	69	1139460	172	0	108.01	2012-02-05	2011-03-01	341
789805	160x600	1183	1139894	531	1	569.87	2011-10-14	2011-04-01	196
798479	728x90	1183	1144999	106	0	82.08	2011-12-06	2011-03-01	280
743812	468x60	1183	1146208	346	0	413.19	2011-10-21	2011-03-01	234
777344	468x60	1183	1147029	136	1	416.57	2012-02-05	2011-03-01	341
790584	300x250	1183	1147540	40	0	276.61	2012-01-28	2011-03-01	333
766755	180x150	81	1147801	126	0	11.46	2011-12-15	2011-05-03	226
787238	728x90	87	1149035	448	5	559.00	2012-02-05	2011-03-09	333
761280	728x90	1	1156987	553	0	454.26	2012-02-05	2011-03-09	333
768547	160x600	1183	1160246	329	4	326.20	2011-09-18	2011-03-01	201
778653	160x600	84	1163349	162	0	76.90	2011-08-28	2011-03-12	169
790666	728x90	1183	1165800	775	15	1041.27	2012-02-05	2011-03-09	333
763793	300x250	1235	1166543	63	3	446.10	2012-02-05	2011-03-01	341
773581	468x60	87	1173325	163	0	495.78	2012-02-05	2011-03-10	332
789803	728x90	1183	1173600	388	3	632.32	2011-10-14	2011-03-01	227
790179	300x250	1183	1174301	487	2	726.51	2011-12-09	2011-03-01	283
773746	180x150	81	1184051	138	2	11.85	2012-02-02	2011-05-03	275
799574	300x250	1183	1184220	19	0	160.56	2011-06-08	2011-03-09	91
773310	728x90	1183	1184334	123	1	491.07	2012-01-03	2011-03-01	308
786252	300x250	1183	1190741	47	3	383.78	2012-02-05	2011-03-15	327
796725	300x250	1183	1203727	156	6	1156.05	2011-10-12	2011-03-14	212
787697	300x250	66	1204256	437	9	442.40	2012-02-05	2011-05-18	263
804227	300x250	1183	1205429	71	0	390.55	2012-02-05	2011-07-10	210
797195	300x250	1183	1207556	748	14	270.20	2012-02-05	2011-03-07	335
793124	300x250	87	1208212	251	13	458.57	2012-02-05	2011-03-03	339
786253	728x90	1183	1210324	86	4	513.23	2012-02-05	2011-03-09	333
793179	160x600	1183	1210915	400	13	1388.09	2011-11-27	2011-03-01	271
776570	728x90	1183	1215576	395	3	310.18	2012-02-05	2011-03-01	341
757465	160x600	1183	1222454	592	6	607.43	2012-02-05	2011-03-01	341
795236	300x250	78	1223522	89	0	44.88	2011-08-31	2011-03-01	183
793703	728x90	1183	1224573	612	46	806.35	2011-10-12	2011-03-10	216
795520	300x250	1183	1226049	121	5	391.86	2012-02-05	2011-03-03	339
763831	180x150	81	1232063	161	0	12.31	2011-12-15	2011-05-03	226
760449	728x90	1183	1233288	92	4	903.72	2012-02-05	2011-03-01	341
780522	160x600	1183	1235438	458	3	376.72	2011-10-25	2011-03-03	236
796892	160x600	1183	1239876	788	7	2274.25	2012-02-05	2011-07-13	207
778143	300x250	1183	1242667	90	1	359.13	2011-11-22	2011-03-01	266
793079	728x90	87	1243363	216	2	395.13	2011-04-12	2011-03-01	42
789064	728x90	83	1245917	63	0	61.21	2011-08-31	2011-03-01	183
753795	160x600	1183	1247416	71	0	448.82	2011-08-17	2011-03-01	169
708752	728x90	1183	1255000	52	1	66.02	2012-02-05	2011-03-01	341
790036	160x600	1183	1256357	134	0	216.71	2012-02-05	2011-03-01	341
791473	160x600	87	1257896	2474	34	614.85	2012-01-21	2011-03-01	326
806526	120x600	87	1273395	95	2	1708.72	2012-02-05	2011-06-08	242
721127	728x90	81	1273835	420	1	876.86	2011-06-09	2011-03-01	100
800011	300x250	1183	1277461	26	1	674.10	2012-02-05	2011-03-16	326
794037	728x90	78	1285527	271	0	26.61	2012-02-05	2011-03-12	330
743573	728x90	1	1288170	301	10	700.44	2012-02-05	2011-03-01	341
708174	728x90	1	1290603	513	1	929.51	2012-02-05	2011-03-15	327
777339	468x60	1183	1295642	160	5	512.92	2012-02-05	2011-03-01	341
704964	300x250	1183	1296336	484	14	1024.14	2012-02-05	2011-03-28	314
799553	468x60	82	1299818	108	2	222.45	2012-02-05	2011-04-24	287
770172	160x600	1183	1300072	200	2	267.10	2012-02-05	2011-03-01	341
739723	728x90	1183	1300225	119	3	312.08	2012-02-05	2011-03-01	341
788483	160x600	1	1303047	1286	11	496.77	2012-02-05	2011-03-01	341
789061	728x90	83	1312592	77	0	130.03	2011-09-05	2011-03-01	188
783288	728x90	65	1313028	651	11	1288.17	2012-02-05	2011-03-11	331
780961	300x250	1183	1316796	178	4	987.68	2012-02-05	2011-03-10	332
773582	468x60	1183	1319803	124	0	207.59	2012-02-05	2011-03-01	341
725952	728x90	67	1326626	2240	3	700.57	2012-02-05	2011-03-01	341
704843	728x90	1	1331053	826	28	922.86	2011-12-22	2011-03-01	296
799753	728x90	1183	1337615	714	3	382.56	2012-02-05	2011-03-16	326
799553	468x60	85	1339246	115	0	64.26	2012-02-03	2011-04-24	285
763079	728x90	69	1339768	4241	0	664.19	2012-02-05	2011-03-09	333
788453	160x600	87	1346704	67	1	555.91	2012-02-05	2011-03-01	341
768034	728x90	1183	1358360	402	3	436.74	2012-02-05	2011-03-14	328
821453	234x60	69	1366222	96	0	13.61	2012-01-30	2012-01-11	19
802856	300x250	1183	1376087	119	1	549.25	2012-02-05	2011-07-09	211
764212	300x250	1183	1381039	348	5	539.44	2012-02-05	2011-03-01	341
782620	728x90	1183	1383973	100	5	466.11	2012-01-11	2011-03-09	308
764210	728x90	1183	1384606	75	1	533.73	2012-02-05	2011-03-01	341
730710	300x250	65	1387557	739	10	836.77	2012-02-05	2011-03-08	334
792381	300x250	1183	1388932	1054	5	1395.17	2012-02-05	2011-03-01	341
802106	728x90	65	1394243	69	1	524.55	2011-12-08	2011-05-13	209
793286	160x600	1183	1395003	656	24	1625.46	2012-02-05	2011-03-01	341
787693	300x250	65	1397780	1222	5	533.11	2012-02-05	2011-05-18	263
788369	160x600	87	1404061	649	8	1091.00	2012-02-05	2011-03-01	341
785924	300x250	83	1409148	76	0	77.04	2011-08-29	2011-03-01	181
793704	300x250	1183	1409681	1126	16	1011.31	2011-09-27	2011-03-15	196
792442	300x250	79	1430720	5	0	4.77	2012-02-05	2011-03-01	341
773583	120x600	87	1445872	505	2	633.95	2012-02-05	2011-03-01	341
770975	300x250	1183	1450380	42	2	170.95	2011-09-08	2011-03-01	191
788694	300x250	81	1454854	2617	9	368.93	2012-02-05	2011-03-30	312
777682	300x250	1183	1457781	173	5	416.83	2012-02-05	2011-04-02	309
784877	728x90	1183	1474225	409	11	2312.39	2012-02-05	2011-05-03	278
787693	300x250	68	1474906	336	0	82.75	2012-02-05	2011-05-17	264
788694	300x250	83	1475541	2416	0	163.50	2012-02-05	2011-03-30	312
787123	728x90	1183	1476194	1417	3	722.24	2012-02-05	2011-03-09	333
800545	160x600	1183	1476369	1752	3	478.14	2012-02-05	2011-03-24	318
802106	728x90	1183	1477253	50	1	73.75	2011-05-11	2011-05-03	8
743198	728x90	85	1477602	140	2	108.12	2011-07-26	2011-03-01	147
768919	728x90	1183	1481958	263	1	232.22	2012-02-05	2011-03-01	341
776081	160x600	1235	1483112	248	4	528.07	2011-12-16	2011-03-01	290
730462	728x90	1	1494380	357	4	546.44	2012-02-05	2011-03-01	341
785924	300x250	82	1497585	120	1	101.44	2011-08-30	2011-03-01	182
785923	160x600	84	1507420	204	0	112.08	2011-08-29	2011-03-10	172
777017	160x600	1183	1507833	8919	11	370.76	2012-02-05	2011-03-03	339
792771	300x250	87	1508012	756	13	429.14	2011-05-07	2011-03-01	67
777384	180x150	1183	1510583	31	0	482.39	2011-09-27	2011-03-22	189
763095	300x250	82	1511634	671	13	2723.35	2012-02-05	2011-07-12	208
774375	160x600	1183	1515832	665	9	1851.27	2011-11-11	2011-03-09	247
771346	300x250	1183	1519339	8	0	94.89	2012-02-05	2011-03-01	341
793422	160x600	1183	1519856	1172	0	433.06	2011-10-19	2011-03-01	232
806975	160x600	1183	1526178	1709	44	793.47	2011-11-12	2011-07-13	122
803404	300x250	1235	1528039	284	7	950.03	2011-09-21	2011-07-13	70
789626	728x90	1183	1529789	635	4	831.47	2012-02-04	2011-03-01	340
763924	300x250	67	1533696	3097	13	647.62	2012-02-05	2011-03-01	341
743168	728x90	82	1551456	1457	8	1233.05	2011-09-27	2011-03-01	210
754068	728x90	1183	1553056	247	3	857.24	2012-02-05	2011-03-09	333
739394	160x600	1183	1557278	714	25	1017.71	2012-02-05	2011-03-01	341
767175	728x90	85	1557452	1339	1	284.47	2012-02-05	2011-03-05	337
791970	300x250	1183	1559150	333	4	428.69	2012-02-05	2011-07-13	207
771574	160x600	1235	1560240	245	6	535.36	2012-02-05	2011-03-01	341
779020	120x600	1183	1560626	537	2	1056.81	2012-02-05	2011-03-01	341
762498	300x250	1	1563475	205	2	1418.68	2012-01-01	2011-04-01	275
792773	728x90	87	1564687	621	12	540.58	2012-02-05	2011-03-01	341
743812	160x600	84	1565935	907	3	1931.65	2011-06-19	2011-03-09	102
799260	728x90	1183	1568277	1137	3	719.93	2011-12-23	2011-03-05	293
721569	300x250	82	1572213	11607	8	1650.80	2012-01-13	2011-07-14	183
790031	300x250	1183	1574593	237	3	545.35	2012-01-13	2011-03-01	318
803405	300x250	1183	1576840	227	4	272.55	2011-10-05	2011-07-02	95
773033	160x600	1183	1580226	77	1	156.79	2012-02-05	2011-03-01	341
760448	300x250	1183	1585556	243	3	984.57	2012-02-05	2011-03-09	333
736332	300x250	1	1586758	206	2	227.22	2012-01-24	2011-03-01	329
790783	300x250	1183	1590755	225	1	450.23	2011-09-24	2011-03-01	207
780524	728x90	1183	1597926	764	15	621.45	2012-02-05	2011-03-01	341
760447	120x600	1183	1602632	180	3	594.15	2011-10-21	2011-03-01	234
763097	728x90	81	1604682	838	2	932.54	2012-02-05	2011-03-12	330
789059	160x600	84	1608945	277	0	136.39	2011-08-31	2011-03-01	183
790034	728x90	1183	1611085	206	1	380.26	2012-01-07	2011-03-01	312
805760	728x90	1183	1612667	70	2	198.09	2012-02-05	2011-06-03	247
768033	300x250	1183	1619157	315	5	378.45	2012-02-05	2011-03-12	330
764271	728x90	84	1634653	533	2	734.82	2011-08-16	2011-03-16	153
784630	160x600	1183	1637970	148	0	200.83	2012-02-05	2011-03-03	339
734088	300x250	1183	1638755	691	5	1012.50	2012-02-05	2011-03-09	333
741752	300x250	65	1648275	360	13	1753.08	2012-02-05	2011-03-11	331
782800	728x90	67	1652178	171	3	301.61	2012-02-05	2011-03-01	341
786125	728x90	1183	1658058	229	3	1209.11	2012-02-05	2011-03-01	341
800548	160x600	1183	1658954	1904	8	616.07	2012-01-25	2011-03-23	308
764294	728x90	1	1664301	900	2	412.94	2012-02-04	2011-03-09	332
725952	728x90	68	1665563	2337	8	457.69	2012-02-05	2011-03-01	341
763924	300x250	68	1667946	1642	5	798.66	2012-02-05	2011-03-01	341
770171	300x250	1183	1668818	895	12	759.55	2012-02-05	2011-03-01	341
808308	728x90	1183	1672514	186	3	551.91	2011-10-10	2011-07-13	89
739392	728x90	1183	1680792	798	15	804.36	2012-02-05	2011-03-03	339
754270	300x250	66	1684007	442	4	308.21	2012-02-05	2011-03-01	341
800007	300x250	1183	1685881	885	0	1328.98	2012-02-05	2011-03-11	331
787698	728x90	68	1689296	169	2	220.29	2012-02-05	2011-05-18	263
770255	300x250	78	1690659	90	3	76.20	2011-08-31	2011-03-08	176
807788	300x250	1183	1691070	153	1	152.27	2011-09-27	2011-07-02	87
767434	300x250	1183	1696657	351	2	358.91	2012-02-05	2011-03-01	341
768838	728x90	1183	1720090	1065	7	758.43	2012-01-27	2011-03-01	332
783626	728x90	1183	1721963	2494	5	703.42	2012-02-05	2011-03-01	341
791519	300x250	87	1727283	52	0	324.75	2011-09-27	2011-03-09	202
772047	728x90	1183	1741187	1032	3	725.66	2012-01-22	2011-03-09	319
790400	728x90	1183	1742100	49	0	101.70	2011-08-12	2011-03-01	164
762499	300x250	1	1748070	402	29	1650.56	2012-02-04	2011-04-01	309
787696	160x600	1183	1766376	118	0	156.61	2012-02-05	2011-03-17	325
741752	300x250	66	1767471	310	7	1219.51	2012-02-05	2011-03-09	333
793407	160x600	1183	1772145	715	8	924.56	2012-02-05	2011-03-01	341
765030	300x250	1183	1780954	914	3	1242.69	2011-10-25	2011-03-01	238
794909	300x250	1183	1781577	492	14	1041.46	2012-02-05	2011-03-01	341
770180	300x250	1183	1791267	373	7	444.54	2012-02-05	2011-03-01	341
778925	300x250	1183	1791383	195	16	1168.65	2012-01-19	2011-04-02	292
766796	728x90	1183	1807186	129	3	898.90	2012-02-05	2011-03-01	341
763103	728x90	1	1814544	113	0	738.54	2012-02-05	2011-03-12	330
791263	300x250	1183	1819037	541	5	1175.85	2012-02-05	2011-03-10	332
784545	160x600	1183	1820730	1842	12	1513.49	2012-01-13	2011-03-01	318
778929	300x250	65	1823224	106	1	1183.49	2012-02-05	2011-03-09	333
800850	300x250	1183	1826593	778	17	883.30	2011-12-21	2011-07-13	161
804973	728x90	1183	1831817	1963	26	1523.33	2012-02-05	2011-07-13	207
780201	300x250	376	1851465	189	5	702.70	2012-02-05	2011-04-27	284
708688	180x150	78	1852807	24	0	66.59	2011-11-20	2011-03-02	263
763924	300x250	69	1865870	2033	6	479.55	2012-02-05	2011-03-01	341
795190	300x250	1183	1868428	413	3	1139.17	2012-02-05	2011-03-01	341
787237	160x600	1236	1876939	501	3	830.65	2012-02-05	2011-03-09	333
